respondent_id,question_text,item,answer,other_text
20,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
21,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
22,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
23,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
24,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben kein Interesse an einer Teilnahme.",
25,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
26,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
27,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben kein Interesse an einer Teilnahme.",
28,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
29,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
30,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
31,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
32,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
33,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
34,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
35,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
36,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
37,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
38,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
39,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
40,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
41,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
42,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
43,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
44,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
45,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
46,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
47,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
48,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
49,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
50,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
51,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
52,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
53,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
54,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
55,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
56,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
57,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
58,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
59,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
60,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
61,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
62,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
63,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
64,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
65,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
66,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
67,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
68,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben kein Interesse an einer Teilnahme.",
69,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
70,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
71,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
72,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
73,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
74,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
75,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
76,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
77,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
78,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
79,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
80,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
81,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
82,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
83,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben kein Interesse an einer Teilnahme.",
84,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
85,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben teilgenommen / nehmen aktuell an einem teil.",
86,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben kein Interesse an einer Teilnahme.",
87,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
88,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
89,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
90,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
91,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
92,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
93,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
94,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
95,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
96,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Ja, wir haben Interesse an einer Teilnahme.",
97,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben kein Interesse an einer Teilnahme.",
98,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben kein Interesse an einer Teilnahme.",
99,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
100,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
101,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
102,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,Keine Antwort,
103,"Haben Sie Interesse, an öffentlich geförderten Forschungsprojekten teilzunehmen oder haben Sie in der Vergangenheit teilgenommen?",,"Nein, wir haben nicht teilgenommen.",
2,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
4,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
7,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
8,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
10,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
12,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
13,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
17,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
19,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
44,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
48,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
50,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
57,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
58,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
62,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
65,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
85,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Bundesministerium für Forschung, Technologie und Raumfahrt (BMFTR)",
2,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
5,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
10,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
12,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
13,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
15,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
17,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
19,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
21,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
30,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
43,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
44,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
46,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
48,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
49,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
51,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
53,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
74,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
75,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
76,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
85,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
88,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Bundesministerium für Wirtschaft und Energie (BMWE),
31,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Deutsche Fördergemeinschaft (DFG),
47,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Deutsche Fördergemeinschaft (DFG),
79,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Deutsche Fördergemeinschaft (DFG),
86,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Deutsche Fördergemeinschaft (DFG),
2,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
4,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
10,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
16,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
19,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
32,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
38,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
51,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
53,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
57,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
74,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
88,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,"Europäische Union (EIF, EFRE; EIT, ...)",
1,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
3,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
6,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
9,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
11,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
14,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
18,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
22,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
23,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
24,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
25,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
26,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
27,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
28,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
29,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
33,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
34,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
35,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
36,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
37,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
39,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
40,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
41,"Bitte spezifizieren Sie den oder die Fördermittelträger des Projekts, an dem Sie teilgenommen / auf das Sie sich beworben haben.",,Keine Antwort,
