respondent_id,question_text,item,answer
46,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Geringe Wirkung
47,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Hohe Wirkung
48,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Keine Antwort
49,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Keine Antwort
50,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Teilweise Wirkung
51,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Hohe Wirkung
52,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Keine Antwort
53,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Hohe Wirkung
54,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Sehr hohe Wirkung
55,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Keine Antwort
56,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Teilweise Wirkung
57,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Geringe Wirkung
58,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Sehr hohe Wirkung
59,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Hohe Wirkung
60,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Teilweise Wirkung
61,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Sehr hohe Wirkung
62,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Hohe Wirkung
63,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Hohe Wirkung
64,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Geringe Wirkung
65,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Hohe Wirkung
66,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Teilweise Wirkung
67,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Hohe Wirkung
68,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Aufbereitung von Best Practices,Geringe Wirkung
1,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
2,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Wirkung
3,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
4,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
5,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
6,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
7,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
8,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
9,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
10,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
11,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
12,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
13,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
14,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
15,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Wirkung
16,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
17,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
18,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
19,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
20,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
21,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
22,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
23,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
24,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
25,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Sehr hohe Wirkung
26,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
27,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
28,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
29,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
30,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
31,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
32,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
33,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
34,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
35,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
36,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
37,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
38,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Wirkung
39,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
40,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
41,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
42,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
43,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
44,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
45,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
46,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
47,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Sehr hohe Wirkung
48,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
49,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
50,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
51,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
52,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
53,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
54,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
55,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
56,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
57,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
58,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
59,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
60,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
61,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Keine Antwort
62,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
63,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
64,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
65,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Hohe Wirkung
66,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Sehr hohe Wirkung
67,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Geringe Wirkung
68,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Leitfäden,Teilweise Wirkung
1,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
2,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Wirkung
3,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
4,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
5,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
6,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
7,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
8,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
9,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
10,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
11,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
12,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
13,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
14,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
15,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Wirkung
16,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Sehr hohe Wirkung
17,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
18,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
19,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
20,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Geringe Wirkung
21,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
22,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
23,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
24,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
25,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Sehr hohe Wirkung
26,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Keine Antwort
27,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Sehr hohe Wirkung
28,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Hohe Wirkung
29,Wie bewerten Sie die Wirksamkeit der folgenden öffentlichen Maßnahmen und deren Ergebnisse für die Förderung der Umsetzung zirkulärer Wertschöpfungsprozesse in Ihrem Unternehmen?,Qualifizierungsmaßnahmen,Teilweise Wirkung
